Date,Type,Team,Player,MIN,G,A,TSA,OSA,TP,TCH,TCR,CT,TT,F,YC,RC,OG,GF,GA,In,Out,P
45778,Regular,Calgary Wild FC,Sonia O'Neill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Jodi Smith,90,0,0,0,0,50,98,8,6,5,1,0,0,0,2,1,0,90,D
45780,Regular,Montreal Roses FC,Lucy Cappadona,90,0,0,0,0,59,64,0,0,0,0,0,0,0,2,1,0,90,D
45780,Regular,Montreal Roses FC,Julia Leas,90,0,0,0,0,63,71,0,0,0,0,0,0,0,2,1,0,90,D
45780,Regular,Montreal Roses FC,Hailey Whitaker,90,0,1,1,0,32,77,4,0,4,1,0,0,0,2,1,0,90,D
45780,Regular,Montreal Roses FC,Mégane Sauvé,90,0,0,2,0,31,63,6,1,3,2,0,0,0,2,1,0,90,M
45780,Regular,Montreal Roses FC,Allie Hess,90,0,0,1,0,39,60,1,0,2,1,0,0,0,2,1,0,90,M
45780,Regular,Montreal Roses FC,Charlotte Bilbault,90,0,1,1,0,53,73,0,0,3,1,0,0,0,2,1,0,90,M
45780,Regular,Montreal Roses FC,Tanya Boychuk,90,1,0,4,2,20,51,2,0,2,4,0,0,0,2,1,0,90,F
45780,Regular,Montreal Roses FC,Noémi Paquin,89,0,0,2,2,14,39,2,0,0,0,0,0,0,2,1,0,89,F
45780,Regular,Montreal Roses FC,Latifah Abdu,79,1,0,3,1,19,44,4,2,2,1,1,0,0,2,1,0,79,M
45780,Regular,Montreal Roses FC,Lorie Thibault,11,0,0,0,0,6,13,3,0,0,0,0,0,0,0,0,79,90,M
45780,Regular,Montreal Roses FC,Claire Monyard,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,89,90,F
45780,Regular,Montreal Roses FC,Mara Bouchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Savannah Chenail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Stephanie Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Mathilde Lachance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Gabrielle Lambert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Anne-Marie Laroche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Montreal Roses FC,Félicia Roy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Ottawa Rapid FC,Jyllissa Harris,90,0,0,1,0,38,53,0,0,3,1,0,0,0,1,2,0,90,D
45780,Regular,Ottawa Rapid FC,Susanne Haaland,90,0,0,0,0,42,51,0,0,0,0,0,0,0,1,2,0,90,D
45780,Regular,Ottawa Rapid FC,Olivia Scott,90,0,0,0,0,23,56,2,0,6,1,0,0,0,1,2,0,90,D
45780,Regular,Ottawa Rapid FC,Desiree Scott,90,0,0,0,0,36,54,0,0,3,1,0,0,0,1,2,0,90,M
45780,Regular,Ottawa Rapid FC,Ellen Gibson,90,0,0,0,0,27,46,0,0,6,0,0,0,0,1,2,0,90,M
45780,Regular,Ottawa Rapid FC,Hyo-Joo Choo,85,0,0,0,0,11,39,1,0,3,1,0,0,0,1,2,0,85,D
45780,Regular,Ottawa Rapid FC,Delaney Pridham,79,1,0,1,1,24,50,0,0,6,5,0,0,0,1,2,0,79,F
45780,Regular,Ottawa Rapid FC,Kayla Adamek,71,0,0,0,0,10,31,2,0,0,2,0,0,0,1,2,0,71,M
45780,Regular,Ottawa Rapid FC,Min-A Lee,60,0,0,1,0,20,37,0,0,1,2,1,0,0,1,1,0,60,M
45780,Regular,Ottawa Rapid FC,Johanne Fridlund,45,0,0,0,0,15,23,1,1,1,0,0,0,0,1,0,0,45,M
45780,Regular,Ottawa Rapid FC,Melanie Forbes,45,0,0,1,0,10,32,1,0,7,1,0,0,0,0,2,45,90,F
45780,Regular,Ottawa Rapid FC,Julia Benati,30,0,0,0,0,17,22,1,0,0,0,0,0,0,0,1,60,90,M
45780,Regular,Ottawa Rapid FC,Stella Downing,19,0,0,0,0,2,14,0,0,2,2,0,0,0,0,0,71,90,F
45780,Regular,Ottawa Rapid FC,Mia Ugarte,11,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,79,90,F
45780,Regular,Ottawa Rapid FC,Naomi Lofthouse,5,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,85,90,F
45780,Regular,Ottawa Rapid FC,Melissa Dagenais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Ottawa Rapid FC,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45780,Regular,Ottawa Rapid FC,Miranda Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Vancouver Rise FC,Jasmyne Spencer,90,1,0,1,1,46,89,2,0,3,0,0,0,0,1,0,0,90,D
45782,Regular,Vancouver Rise FC,Kennedy Faulknor,90,0,0,1,1,60,71,0,0,1,1,0,0,0,1,0,0,90,D
45782,Regular,Vancouver Rise FC,Shannon Woeller,90,0,0,0,0,76,84,1,0,0,1,1,0,0,1,0,0,90,D
45782,Regular,Vancouver Rise FC,Jaylyn Wright,90,0,0,2,0,39,65,1,0,6,1,0,0,0,1,0,0,90,D
45782,Regular,Vancouver Rise FC,Quinn,90,0,0,2,0,83,102,1,0,4,0,0,0,0,1,0,0,90,M
45782,Regular,Vancouver Rise FC,Holly Ward,90,0,0,0,0,19,53,3,0,2,0,0,0,0,1,0,0,90,F
45782,Regular,Vancouver Rise FC,Mariah Lee,72,0,0,0,0,11,23,3,0,2,1,0,0,0,1,0,0,72,F
45782,Regular,Vancouver Rise FC,Josie Longhurst,64,0,0,0,0,19,27,2,0,2,0,0,0,0,1,0,0,64,M
45782,Regular,Vancouver Rise FC,Nikki Stanton,64,0,0,1,0,29,55,10,7,3,2,0,0,0,1,0,0,64,M
45782,Regular,Vancouver Rise FC,Nedya Sawan,45,0,0,0,0,11,20,0,0,0,1,0,0,0,0,0,0,45,F
45782,Regular,Vancouver Rise FC,Sienna Gibson,45,0,0,0,0,14,28,1,0,3,2,0,0,0,1,0,45,90,F
45782,Regular,Vancouver Rise FC,Samantha Chang,26,0,0,1,0,6,13,2,0,0,1,0,0,0,0,0,64,90,M
45782,Regular,Vancouver Rise FC,Sofia Hagman,26,0,0,0,0,17,28,4,4,2,0,0,0,0,0,0,64,90,M
45782,Regular,Vancouver Rise FC,Jessica De Filippo,18,0,0,1,0,13,16,0,0,0,0,0,0,0,0,0,72,90,F
45782,Regular,Vancouver Rise FC,Kayla Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Vancouver Rise FC,Jessika Cowart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Vancouver Rise FC,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Vancouver Rise FC,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Vancouver Rise FC,Jessica Wulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Halifax Tides FC,Addy Weichers,90,0,0,0,0,42,51,0,0,3,1,1,0,0,0,1,0,90,D
45782,Regular,Halifax Tides FC,Sara Olai,90,0,0,0,0,46,59,0,0,1,1,1,0,0,0,1,0,90,D
45782,Regular,Halifax Tides FC,Gunny Jónsdóttir,90,0,0,0,0,36,52,0,0,0,1,0,0,0,0,1,0,90,M
45782,Regular,Halifax Tides FC,Marika Guay,90,0,0,2,1,18,46,0,0,3,1,0,0,0,0,1,0,90,M
45782,Regular,Halifax Tides FC,Gianna Creighton,90,0,0,0,0,33,43,0,0,1,0,0,0,0,0,1,0,90,F
45782,Regular,Halifax Tides FC,Saorla Miller,90,0,0,0,0,17,38,4,0,1,0,0,0,0,0,1,0,90,F
45782,Regular,Halifax Tides FC,Karima Lemire,81,0,0,0,0,36,68,1,1,0,0,0,0,0,0,1,0,81,D
45782,Regular,Halifax Tides FC,Christabel Oduro,61,0,0,0,0,14,21,0,0,1,1,0,0,0,0,1,0,61,F
45782,Regular,Halifax Tides FC,Sydney Kennedy,60,0,0,1,0,18,38,1,1,0,1,0,0,0,0,1,0,60,F
45782,Regular,Halifax Tides FC,Éva Frémaux,45,0,0,0,0,15,41,0,0,1,4,1,0,0,0,0,0,45,D
45782,Regular,Halifax Tides FC,Kiley Norkus,45,0,0,1,0,22,45,1,0,3,0,0,0,0,0,1,45,90,D
45782,Regular,Halifax Tides FC,Daphnée Blouin,30,0,0,1,0,8,10,0,0,0,1,0,0,0,0,0,60,90,M
45782,Regular,Halifax Tides FC,Megumi Nakamura,29,0,0,0,0,12,16,0,0,1,0,0,0,0,0,0,61,90,F
45782,Regular,Halifax Tides FC,Anne-Valérie Seto,9,0,0,1,0,8,11,0,0,0,0,0,0,0,0,0,81,90,D
45782,Regular,Halifax Tides FC,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45782,Regular,Halifax Tides FC,Anika Tóth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45787,Regular,Montreal Roses FC,Lucy Cappadona,90,0,0,0,0,66,75,1,0,1,0,0,0,0,0,0,0,90,D
45787,Regular,Montreal Roses FC,Julia Leas,90,0,0,1,0,93,102,0,0,0,0,0,0,0,0,0,0,90,D
45787,Regular,Montreal Roses FC,Charlotte Bilbault,90,0,0,2,0,60,84,3,0,5,2,0,0,0,0,0,0,90,M
45787,Regular,Montreal Roses FC,Latifah Abdu,90,0,0,3,2,27,54,4,1,2,1,0,0,0,0,0,0,90,M
45787,Regular,Montreal Roses FC,Noémi Paquin,90,0,0,6,0,16,38,0,0,0,1,0,0,0,0,0,0,90,F
45787,Regular,Montreal Roses FC,Hailey Whitaker,84,0,0,0,0,39,72,4,0,2,3,0,0,0,0,0,0,84,D
45787,Regular,Montreal Roses FC,Tanya Boychuk,78,0,0,2,0,18,32,3,1,1,1,0,0,0,0,0,0,78,F
45787,Regular,Montreal Roses FC,Mégane Sauvé,61,0,0,1,0,26,51,6,3,3,1,0,0,0,0,0,0,61,M
45787,Regular,Montreal Roses FC,Mara Bouchard,61,0,0,0,0,29,38,0,0,0,0,0,0,0,0,0,0,61,M
45787,Regular,Montreal Roses FC,Jodi Smith,45,0,0,0,0,21,35,0,0,3,2,0,0,0,0,0,0,45,D
45787,Regular,Montreal Roses FC,Lara Schenk,45,0,0,0,0,21,43,0,0,3,1,0,0,0,0,0,45,90,D
45787,Regular,Montreal Roses FC,Allie Hess,29,0,0,0,0,16,26,0,0,2,1,0,0,0,0,0,61,90,M
45787,Regular,Montreal Roses FC,Claire Monyard,29,0,0,0,0,15,26,1,0,1,1,0,0,0,0,0,61,90,M
45787,Regular,Montreal Roses FC,Lorie Thibault,12,0,0,1,0,5,8,0,0,1,0,0,0,0,0,0,78,90,F
45787,Regular,Montreal Roses FC,Mathilde Lachance,6,0,0,0,0,5,8,0,0,0,1,0,0,0,0,0,84,90,D
45787,Regular,Montreal Roses FC,Natelle Mokbel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45787,Regular,Montreal Roses FC,Stephanie Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45787,Regular,Montreal Roses FC,Anna Karpenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45787,Regular,Montreal Roses FC,Félicia Roy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45787,Regular,Halifax Tides FC,Karima Lemire,90,0,0,1,1,33,56,2,0,2,4,1,0,0,0,0,0,90,D
45787,Regular,Halifax Tides FC,Addy Weichers,90,0,0,0,0,52,73,0,0,7,0,0,0,0,0,0,0,90,D
45787,Regular,Halifax Tides FC,Sara Olai,90,0,0,1,0,42,59,0,0,3,1,0,0,0,0,0,0,90,D
45787,Regular,Halifax Tides FC,Kiley Norkus,90,0,0,0,0,29,51,1,0,2,0,0,0,0,0,0,0,90,D
45787,Regular,Halifax Tides FC,Saorla Miller,90,0,0,2,1,22,48,2,0,2,1,0,0,0,0,0,0,90,F
45787,Regular,Halifax Tides FC,Gunny Jónsdóttir,84,0,0,0,0,45,56,1,0,0,0,0,0,0,0,0,0,84,M
45787,Regular,Halifax Tides FC,Gianna Creighton,61,0,0,0,0,10,19,0,0,2,0,0,0,0,0,0,0,61,M
45787,Regular,Halifax Tides FC,Sydney Kennedy,61,0,0,2,1,12,30,0,0,3,1,0,0,0,0,0,0,61,F
45787,Regular,Halifax Tides FC,Marika Guay,45,0,0,0,0,8,14,0,0,1,1,0,0,0,0,0,0,45,M
45787,Regular,Halifax Tides FC,Christabel Oduro,45,0,0,0,0,9,15,0,0,4,0,0,0,0,0,0,0,45,F
45787,Regular,Halifax Tides FC,Milly Clegg,45,0,0,1,0,11,20,0,0,1,0,0,0,0,0,0,45,90,F
45787,Regular,Halifax Tides FC,Megumi Nakamura,45,0,0,1,0,16,31,1,0,2,0,0,0,0,0,0,45,90,M
45787,Regular,Halifax Tides FC,Daphnée Blouin,29,0,0,0,0,7,15,0,0,2,1,0,0,0,0,0,61,90,M
45787,Regular,Halifax Tides FC,Anne-Valérie Seto,29,0,0,1,0,4,17,1,0,2,0,0,0,0,0,0,61,90,M
45787,Regular,Halifax Tides FC,Éva Frémaux,6,0,0,0,0,3,10,0,0,2,0,1,0,0,0,0,84,90,D
45787,Regular,Halifax Tides FC,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45787,Regular,Halifax Tides FC,Sarah Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,AFC Toronto,Ashley Cathro,90,0,0,1,0,43,48,1,0,1,1,0,0,0,1,1,0,90,D
45788,Regular,AFC Toronto,Hye-Ji Hong,90,0,0,0,0,57,75,0,0,0,1,0,0,0,1,1,0,90,D
45788,Regular,AFC Toronto,Kaela Hansen,90,0,0,0,0,33,46,0,0,6,0,0,0,0,1,1,0,90,D
45788,Regular,AFC Toronto,Colby Barnett,90,0,0,1,0,31,65,6,3,2,0,1,0,0,1,1,0,90,M
45788,Regular,AFC Toronto,Victoria Pickett,90,0,0,0,0,31,39,0,0,2,0,0,0,0,1,1,0,90,M
45788,Regular,AFC Toronto,Emma Regan,90,0,0,3,1,25,36,1,2,1,0,0,0,0,1,1,0,90,M
45788,Regular,AFC Toronto,Nikayla Small,90,0,0,2,0,32,66,1,0,4,1,1,0,0,1,1,0,90,M
45788,Regular,AFC Toronto,Shaina Ashouri,89,0,0,1,0,25,49,4,0,5,1,0,0,0,1,0,0,89,M
45788,Regular,AFC Toronto,Kaylee Hunter,89,0,0,6,3,13,40,4,1,6,1,0,0,0,1,0,0,89,F
45788,Regular,AFC Toronto,Esther Okoronkwo,71,0,0,4,1,9,27,3,0,1,1,0,0,0,0,0,0,71,F
45788,Regular,AFC Toronto,Aoi Kizaki,19,1,0,1,1,6,11,1,0,0,0,0,0,0,1,1,71,90,F
45788,Regular,AFC Toronto,Nyota Katembo,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,89,90,M
45788,Regular,AFC Toronto,Ivymae Perez,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,89,90,F
45788,Regular,AFC Toronto,Noelle Henning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,AFC Toronto,April Lantaigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,AFC Toronto,Sarah Rollins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,AFC Toronto,Croix Soto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,AFC Toronto,Cloey Uddenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Vancouver Rise FC,Jasmyne Spencer,90,0,0,1,0,44,79,0,0,3,1,0,0,0,1,1,0,90,D
45788,Regular,Vancouver Rise FC,Jessika Cowart,90,0,0,1,0,35,44,0,0,0,0,0,0,0,1,1,0,90,D
45788,Regular,Vancouver Rise FC,Shannon Woeller,90,0,0,0,0,48,55,0,0,0,0,0,0,0,1,1,0,90,D
45788,Regular,Vancouver Rise FC,Jaylyn Wright,90,0,0,0,0,43,61,2,0,1,0,0,0,0,1,1,0,90,D
45788,Regular,Vancouver Rise FC,Holly Ward,90,0,0,0,0,16,32,3,0,3,1,0,0,0,1,1,0,90,F
45788,Regular,Vancouver Rise FC,Quinn,88,0,0,2,0,47,63,0,0,2,0,0,0,0,0,1,0,88,M
45788,Regular,Vancouver Rise FC,Nikki Stanton,74,0,0,1,0,25,41,6,7,2,2,0,0,0,0,0,0,74,M
45788,Regular,Vancouver Rise FC,Samantha Chang,57,0,0,0,0,22,33,1,0,2,0,0,0,0,0,0,0,57,M
45788,Regular,Vancouver Rise FC,Mariah Lee,57,0,0,1,0,20,32,0,0,2,1,0,0,0,0,0,0,57,F
45788,Regular,Vancouver Rise FC,Sienna Gibson,57,0,0,0,0,13,25,0,0,3,0,0,0,0,0,0,0,57,F
45788,Regular,Vancouver Rise FC,Jessica De Filippo,33,1,0,2,1,11,19,0,0,0,0,0,0,0,1,1,57,90,F
45788,Regular,Vancouver Rise FC,Josie Longhurst,33,0,0,2,0,9,20,1,0,0,0,0,0,0,1,1,57,90,M
45788,Regular,Vancouver Rise FC,Lisa Pechersky,33,0,0,1,0,8,14,1,0,1,0,0,0,0,1,1,57,90,F
45788,Regular,Vancouver Rise FC,Sofia Hagman,16,0,1,0,0,10,15,3,2,1,0,0,0,0,1,1,74,90,M
45788,Regular,Vancouver Rise FC,Anaïs Oularbi,2,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,88,90,M
45788,Regular,Vancouver Rise FC,Kayla Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Vancouver Rise FC,Nedya Sawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Vancouver Rise FC,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Vancouver Rise FC,Jessica Wulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Calgary Wild FC,Mijke Roelfsema,90,0,0,0,0,47,67,0,0,1,1,0,0,0,0,0,0,90,D
45788,Regular,Calgary Wild FC,Meikayla Moore,90,0,0,0,0,48,58,0,0,1,0,0,0,0,0,0,0,90,D
45788,Regular,Calgary Wild FC,Grace Stordy,90,0,0,0,0,27,77,1,0,8,0,0,0,0,0,0,0,90,D
45788,Regular,Calgary Wild FC,Madison Wilson,90,0,0,0,0,15,34,1,1,3,0,0,0,0,0,0,0,90,M
45788,Regular,Calgary Wild FC,Jaclyn Sawicki,90,0,0,0,0,40,49,0,0,0,1,0,0,0,0,0,0,90,M
45788,Regular,Calgary Wild FC,Ally Green,80,0,0,0,0,33,63,1,0,2,0,0,0,0,0,0,0,80,D
45788,Regular,Calgary Wild FC,Meggie Dougherty Howard,75,0,0,0,0,27,41,4,2,0,0,0,0,0,0,0,0,75,M
45788,Regular,Calgary Wild FC,Serita Thurton,61,0,0,1,0,16,24,2,0,2,0,0,0,0,0,0,0,61,F
45788,Regular,Calgary Wild FC,Sarah Griffith,45,0,0,0,0,7,16,1,0,1,1,0,0,0,0,0,0,45,F
45788,Regular,Calgary Wild FC,Kahli Johnson,45,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,45,F
45788,Regular,Calgary Wild FC,Danielle Steer,45,0,0,1,0,8,22,1,0,0,4,0,0,0,0,0,45,90,F
45788,Regular,Calgary Wild FC,Taegan Stewart,45,0,0,1,0,10,22,0,0,0,0,0,0,0,0,0,45,90,F
45788,Regular,Calgary Wild FC,Christie Gray,29,0,0,1,0,3,9,1,0,0,1,0,0,0,0,0,61,90,F
45788,Regular,Calgary Wild FC,Jenaya Robertson,15,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,75,90,M
45788,Regular,Calgary Wild FC,Caleigh Boeckx,10,0,0,0,0,6,9,0,0,1,1,0,0,0,0,0,80,90,D
45788,Regular,Calgary Wild FC,Jackie Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Calgary Wild FC,Tilly James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Calgary Wild FC,Sonia O'Neill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Calgary Wild FC,Talia White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Ottawa Rapid FC,Hyo-Joo Choo,90,0,0,3,2,32,69,11,9,1,2,1,0,0,0,0,0,90,D
45788,Regular,Ottawa Rapid FC,Jyllissa Harris,90,0,0,1,0,70,84,0,0,2,0,0,0,0,0,0,0,90,D
45788,Regular,Ottawa Rapid FC,Ellen Gibson,90,0,0,0,0,39,51,1,0,3,2,0,0,0,0,0,0,90,M
45788,Regular,Ottawa Rapid FC,Kayla Adamek,90,0,0,1,1,40,59,1,0,1,4,0,0,0,0,0,0,90,M
45788,Regular,Ottawa Rapid FC,Delaney Pridham,90,0,0,2,0,32,50,0,0,0,1,0,0,0,0,0,0,90,F
45788,Regular,Ottawa Rapid FC,Olivia Scott,90,0,0,1,0,58,87,0,0,2,0,0,0,0,0,0,0,90,D
45788,Regular,Ottawa Rapid FC,Min-A Lee,89,0,0,2,0,27,39,0,0,1,2,0,0,0,0,0,0,89,F
45788,Regular,Ottawa Rapid FC,Stella Downing,78,0,0,4,1,13,36,1,0,2,1,0,0,0,0,0,0,78,M
45788,Regular,Ottawa Rapid FC,Susanne Haaland,59,0,0,0,0,43,49,0,0,0,1,0,0,0,0,0,0,59,D
45788,Regular,Ottawa Rapid FC,Desiree Scott,59,0,0,2,0,27,43,0,0,3,0,1,0,0,0,0,0,59,M
45788,Regular,Ottawa Rapid FC,Johanne Fridlund,31,0,0,0,0,10,19,1,0,3,0,0,0,0,0,0,59,90,M
45788,Regular,Ottawa Rapid FC,Naomi Lofthouse,31,0,0,0,0,16,34,1,0,1,1,0,0,0,0,0,59,90,D
45788,Regular,Ottawa Rapid FC,Melanie Forbes,12,0,0,0,0,4,8,0,0,1,0,0,0,0,0,0,78,90,F
45788,Regular,Ottawa Rapid FC,Julia Benati,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,89,90,M
45788,Regular,Ottawa Rapid FC,Melissa Dagenais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Ottawa Rapid FC,Miranda Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45788,Regular,Ottawa Rapid FC,Mia Ugarte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45792,Regular,Ottawa Rapid FC,Jyllissa Harris,90,0,0,0,0,73,92,0,0,3,0,0,0,0,3,0,0,90,D
45792,Regular,Ottawa Rapid FC,Olivia Scott,90,0,0,1,0,71,83,0,0,1,0,0,0,0,3,0,0,90,D
45792,Regular,Ottawa Rapid FC,Kayla Adamek,90,0,0,0,0,50,88,0,0,1,1,0,0,0,3,0,0,90,D
45792,Regular,Ottawa Rapid FC,Ellen Gibson,90,0,0,0,0,41,51,0,0,2,3,0,0,0,3,0,0,90,M
45792,Regular,Ottawa Rapid FC,Min-A Lee,90,0,1,1,1,44,59,1,0,3,0,0,0,0,3,0,0,90,M
45792,Regular,Ottawa Rapid FC,Delaney Pridham,90,2,0,5,3,28,53,0,0,2,1,0,0,0,3,0,0,90,F
45792,Regular,Ottawa Rapid FC,Hyo-Joo Choo,89,0,0,2,1,33,62,3,0,3,0,0,0,0,3,0,0,89,D
45792,Regular,Ottawa Rapid FC,Melanie Forbes,89,0,1,2,0,20,48,4,2,4,3,0,0,0,3,0,0,89,F
45792,Regular,Ottawa Rapid FC,Desiree Scott,86,0,1,0,0,40,59,0,0,2,0,0,0,0,3,0,0,86,M
45792,Regular,Ottawa Rapid FC,Stella Downing,70,0,0,1,0,12,43,1,0,6,0,0,0,0,2,0,0,70,F
45792,Regular,Ottawa Rapid FC,Julia Benati,20,1,0,2,2,8,17,0,0,3,0,0,0,0,1,0,70,90,M
45792,Regular,Ottawa Rapid FC,Naomi Lofthouse,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,86,90,M
45792,Regular,Ottawa Rapid FC,Miranda Smith,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,89,90,D
45792,Regular,Ottawa Rapid FC,Mia Ugarte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,90,M
45792,Regular,Ottawa Rapid FC,Melissa Dagenais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45792,Regular,Ottawa Rapid FC,Nicola Golen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45792,Regular,Ottawa Rapid FC,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45792,Regular,Ottawa Rapid FC,Susanne Haaland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45792,Regular,Vancouver Rise FC,Jasmyne Spencer,90,0,0,1,0,43,96,1,0,7,0,0,0,0,0,3,0,90,D
45792,Regular,Vancouver Rise FC,Shannon Woeller,90,0,0,0,0,91,98,0,0,1,0,0,0,0,0,3,0,90,D
45792,Regular,Vancouver Rise FC,Jaylyn Wright,90,0,0,0,0,49,79,2,0,1,0,0,0,0,0,3,0,90,D
45792,Regular,Vancouver Rise FC,Josie Longhurst,90,0,0,1,1,46,59,0,0,1,1,0,0,0,0,3,0,90,M
45792,Regular,Vancouver Rise FC,Lisa Pechersky,90,0,0,0,0,27,56,1,0,4,1,0,0,0,0,3,0,90,F
45792,Regular,Vancouver Rise FC,Mariah Lee,80,0,0,0,0,28,41,1,0,1,1,0,0,0,0,3,0,80,F
45792,Regular,Vancouver Rise FC,Jessika Cowart,70,0,0,0,0,62,68,0,0,1,0,0,0,0,0,2,0,70,D
45792,Regular,Vancouver Rise FC,Samantha Chang,62,0,0,0,0,38,53,4,2,3,1,0,0,0,0,2,0,62,M
45792,Regular,Vancouver Rise FC,Sofia Hagman,45,0,0,1,1,28,39,1,1,2,0,0,0,0,0,1,0,45,M
45792,Regular,Vancouver Rise FC,Jessica De Filippo,45,0,0,2,1,18,31,0,0,2,1,0,0,0,0,1,0,45,F
45792,Regular,Vancouver Rise FC,Holly Ward,45,0,0,1,0,7,16,1,0,0,0,0,0,0,0,2,45,90,F
45792,Regular,Vancouver Rise FC,Emily Wong,45,0,0,0,0,19,29,0,0,3,0,0,0,0,0,2,45,90,M
45792,Regular,Vancouver Rise FC,Anaïs Oularbi,28,0,0,0,0,17,29,3,2,1,1,0,0,0,0,1,62,90,M
45792,Regular,Vancouver Rise FC,Ariel Young,20,0,0,1,0,16,19,0,0,0,0,0,0,0,0,1,70,90,D
45792,Regular,Vancouver Rise FC,Nedya Sawan,10,0,0,1,0,7,13,0,0,0,0,0,0,0,0,0,80,90,F
